week_ended,call_money,notice_money,term_money,triparty_repo,market_repo,corp_bond_repo,7. Forex (US $ million),goi_dated_sec,state_govt_sec,t_bill_91d,t_bill_182d,t_bill_364d,cash_mgmt_bills,total_govt_sec,rbi_turnover,money_market_total,repo_total,t_bill_total,year
2012-09-14,22907.9033333333,6547.12666666667,634.714583666667,105282.25,62229.84,8.0,39364.2,54912.9812,474.1372,1968.613,1572.58,1231.2,,60159.5114,46.744,30089.744583666637,167520.09,4772.393,2012
2012-09-07,18457.5466666667,6661.77,213.333333333333,114593.4,101952.82,18.24,33393.8,46339.6128,858.86016,2508.039,1727.333,2308.716,,53742.56096,,25332.650000000034,216564.46,6544.088,2012
2012-08-31,18599.0833333333,4858.16666666667,497.141276666667,97759.7833333333,63686.76,0.0,47855.576,41682.9676,1052.0968,3276.373,1618.248,3084.002,,50713.6874,132.0,23954.391276666636,161446.5433333333,7978.623,2012
2012-08-24,5055.67,18789.575,820.0,93277.725,99842.38,0.0,30285.25,31733.9225,1181.634,4667.68875,1019.675,1198.99,,39801.91025,,24665.245000000003,193120.105,6886.35375,2012
2012-08-17,25515.696,159.072,583.96,84651.22,56851.344,10.0,33509.5,30340.643,1142.527,2884.17875,1291.715,916.96,,36576.02375,,26258.728,141512.564,5092.85375,2012
2012-08-10,22383.5833333333,6024.71666666667,975.410661666667,75612.0,76769.9733333333,0.0,35323.4,42263.2256,1371.528,1752.302,1130.982,1109.377,,47627.4146,,29383.71066166664,152381.9733333333,3992.6609999999996,2012
2012-08-03,19518.3433333333,6105.69,485.666666666667,95956.5166666667,67510.3533333333,39.92,37553.0,26101.6904,189.2592,2564.675,1219.953,1810.653,,31886.2306,,26109.699999999968,163506.79,5595.281,2012
2012-07-27,20637.7466666667,5757.37333333333,822.686666666667,78100.6833333333,74395.6266666667,0.0,50579.0,35440.5892,1122.4644,2141.407,1271.052,1881.521,,41857.0336,77.0,27217.806666666696,152496.31,5293.98,2012
2012-07-20,24913.43,5061.41666666667,841.833333333333,74543.95,64874.0733333333,39.92,34433.0,57055.6868,1543.2828,1465.258,1696.264,1849.6,,63610.0916,,30816.680000000004,139457.9433333333,5011.121999999999,2012
2012-07-13,22248.1266666667,6629.74666666667,1145.963506,67175.2333333333,71007.68,0.0,34089.0,47437.0336,343.3488,2595.473,654.286,994.4,,52024.5414,,30023.83683933337,138182.91333333327,4244.159,2012
2012-07-06,23017.452,8481.48,398.8,93921.92,59988.392,0.0,41790.0,43924.5425,677.2085,1847.87375,845.22,1809.1275,,49103.97225,,31897.732,153910.312,4502.2212500000005,2012
2012-06-29,24617.7966666667,5211.42,708.239866333333,94680.7,65933.3733333333,18.88,58261.0,34851.41,505.7956,2977.368,637.98,1029.6,,40002.1536,2323.0,30537.456533000037,160632.9533333333,4644.948,2012
2012-06-22,31978.31,7762.96,274.0,90397.9333333333,56733.1466666667,41.6,37243.4,48657.6164,534.20664,1566.166,522.098,807.6,,52087.68704,,40015.270000000004,147172.68000000002,2895.864,2012
2012-06-15,20608.32,6675.90666666667,460.183775333333,68486.4666666667,90773.6666666667,0.0,32431.6,67960.3384,585.18,2463.83,995.693,2758.493,,74763.5344,,27744.410442000004,159260.13333333342,6218.016,2012
2012-06-08,22621.1066666667,5412.59666666667,1278.66666666667,63954.2666666667,73113.08,0.0,31791.8,51160.1068,819.8108,1634.845,918.966,2059.246,,56592.9746,,29312.37000000004,137067.3466666667,4613.057000000001,2012
2012-06-01,19205.4166666667,6860.26666666667,541.666666666667,72782.6333333333,74113.7266666667,33.6,52790.398,34297.4312,620.6816,2487.32,745.06,1248.04,,39398.5328,,26607.35000000004,146929.96,4480.42,2012
2012-05-25,29770.2833333333,6754.07,821.450662333333,68964.4833333333,52673.9266666667,40.0,34109.2,23675.7304,1184.102,1435.651,648.728,865.673,,27809.8844,,37345.80399566664,121678.41,2950.0519999999997,2012
2012-05-18,24123.52,8450.93666666667,369.333333333333,70698.1333333333,65614.2466666667,,39393.6,34614.7892,785.39,2096.855,769.151,1180.036,,39446.2212,,32943.79000000001,136312.38,4046.042,2012
2012-05-11,33296.9266666667,8075.49333333333,953.058904,56971.0666666667,51449.8266666667,,42573.4,38162.492,587.3584,1426.667,605.2,929.562,,41711.2794,,42325.47890400003,108420.8933333334,2961.429,2012
2012-05-04,34860.0,12217.428,876.0,52156.4,66009.984,,44324.5,28447.789,382.459,2774.63625,545.75,356.9175,,32507.55175,,47953.428,118166.38399999999,3677.30375,2012
2012-04-27,45235.54,10564.3033333333,863.333333333333,60931.4833333333,57318.98,40.0,51427.946,29153.7616,463.816,2404.193,675.525,557.651,,33254.9466,330.0,56663.17666666664,118290.4633333333,3637.369,2012
2012-04-20,39111.0,13513.58,546.0,93917.24,69626.144,,37394.2,37645.0076,584.352,3610.313,1096.385,324.41,,43260.4676,,53170.58,163543.38400000002,5031.108,2012
2012-04-13,46741.6933333333,328.293333333333,1239.82333333333,87917.8,49923.52,,38251.4,31573.7636,1177.9052,2360.522,1409.72,1068.574,,37590.4848,,48309.80999999997,137841.32,4838.816000000001,2012
2012-04-06,20989.2333333333,16431.4,345.833333333333,55734.5333333333,49410.3733333333,260.0,42057.5,20831.715,2769.655,1885.975,995.0,3485.05,,29967.395,,37766.46666666664,105404.90666666659,6366.025,2012
2012-03-30,31010.1033333333,3968.49333333333,574.333333333333,82867.0666666667,32372.1066666667,,64139.904,18362.0056,819.8744,2207.236,904.96,1831.112,,24125.188,170.0,35552.929999999964,115239.1733333334,4943.308,2012
2012-03-23,32698.356,5904.6800276,564.0,71230.42,55435.896,41.2,39513.5,16369.155,682.6445,2153.4525,81.5,487.5,,19774.252,172.5,39167.0360276,126707.51599999999,2722.4525,2012
2012-03-16,26378.9366666667,9296.68,739.9,85614.8833333333,45003.48,,37977.4,23652.50556,1001.0288,1558.383,287.126,1002.852,,27501.89536,2326.0,36415.5166666667,130618.36333333331,2848.361,2012
2012-03-09,24162.152,8392.684,459.12,69185.88,55228.488,,38866.25,16849.139,677.403,1286.495,335.89625,579.02875,,19727.962,2982.5,33013.956,124414.368,2201.42,2012
2012-03-02,29894.7533333333,7945.63333333333,640.416666666667,68658.05,45015.2333333333,114.88,43836.6,21329.266,268.82676,1745.355,540.121,543.8,,24427.36876,2484.0,38480.80333333329,113788.1633333333,2829.276,2012
2012-02-24,22590.136,7116.572,284.6282244,68730.9,58218.912,105.0,51996.915,24980.0975,596.8365,1633.965,85.24875,883.4775,,28179.62525,2537.5,29991.336224399998,127054.81199999999,2602.69125,2012
2012-02-17,21380.0,7972.24,310.0,64873.82,38534.152,176.2,37278.5,36286.1665,297.7045,801.05375,279.89375,1222.5,,38887.3185,222.5,29662.239999999998,103584.172,2303.4475,2012
2012-02-10,18283.76,4776.25,772.355766333333,62971.7666666667,53598.38,,38924.0,36001.7904,690.1628,1362.625,120.88,1149.651,,39325.1092,1936.0,23832.365766333332,116570.1466666667,2633.156,2012
2012-02-03,20759.1566666667,5538.90333333333,850.666666666667,63229.6333333333,37413.6733333333,,43210.6,41870.3224,423.0908,1143.896,324.357,599.697,,44361.3632,160.0,27148.726666666695,100643.30666666661,2067.95,2012
2012-01-27,26715.668,8337.16,672.4,50114.44,34333.208,,55897.75,48778.621,763.205,974.1675,161.7,102.5,,50780.1935,2642.5,35725.228,84447.648,1238.3675,2012
2012-01-20,30126.95,7780.79666666667,339.166666666667,51195.4333333333,32841.9533333333,,38231.8,44577.753188,459.21,1303.058,1157.501,1382.194,,48879.716188,2622.0,38246.91333333334,84037.3866666666,3842.753,2012
2012-01-13,26033.3666666667,7311.91333333334,882.366666666667,54466.8666666667,46026.2066666667,,40373.6,50655.6864,825.5972,961.66,453.6,2817.2,,55713.7436,2000.0,34227.64666666671,100493.07333333339,4232.46,2012
2012-01-06,25249.3733333333,6237.54,1146.5,61943.0833333333,27656.8933333333,,30331.0,52470.7476,544.4868,1535.154,990.84,1635.858,,57177.0864,578.0,32633.4133333333,89599.9766666666,4161.852,2012
2011-12-30,29084.9933333333,7255.28,654.833333333333,55572.5,31134.72,,39837.2,29889.0804,243.2928,870.462,691.676,1030.786,,32725.2972,1972.0,36995.10666666664,86707.22,2592.924,2011
2011-12-23,32429.3533333333,7901.95,375.833333333333,45548.2666666667,33594.1133333333,,30972.8,51800.9,1368.9388,974.092,678.379,1452.23,2.0,56274.5398,1856.0,40707.136666666636,79142.38,3106.701,2011
2011-12-16,19227.81,6571.05333333333,679.333333333333,56006.8833333333,41078.1333333333,,41782.0,41953.6476,850.6092,1786.066,1606.556,1049.326,2.3,47246.2048,,26478.196666666663,97085.0166666666,4444.2480000000005,2011
2011-12-09,14804.68,5676.352,846.6,63275.26,41021.656,28.5,43220.0,40679.692,1071.6085,1550.205,1954.2625,2630.875,67.325,47886.643,2287.5,21327.631999999998,104325.416,6202.6675,2011
2011-12-02,12861.48,5364.88333333333,454.833333333333,55014.1,64398.9333333333,20.176,45998.2,30030.36,257.0216,1343.008,951.738,2205.484,305.1,34787.6116,1186.0,18681.19666666666,119433.2093333333,4805.33,2011
2011-11-25,19963.4366666667,4150.83666666667,464.5,57438.5166666667,52723.52,20.136,51330.8,17105.2368,432.604,561.0,531.111,180.721,284.832,19095.5048,2214.6,24578.77333333337,110182.1726666667,1557.6639999999998,2011
2011-11-18,14456.75,6205.29333333333,160.833333333333,65777.0333333333,53083.54,,42373.8,26308.786,326.2596,610.241,588.04,949.66,140.44,28782.9866,26.6,20822.876666666663,118860.5733333333,2288.381,2011
2011-11-11,16440.49,7575.205,337.35,58440.95,34447.03,,39587.3333333333,17787.9786666667,580.040666666667,487.665,353.266666666667,323.533333333333,854.018333333333,19532.4843333333,20.0,24353.045,92887.98,2018.4833333333331,2011
2011-11-04,18417.12,5882.29,621.666666666667,82371.0166666667,62297.42,,40159.8,22159.3568,120.5076,1272.85,362.932,599.539,234.346,24515.1854,19.8,24921.076666666668,144668.4366666667,2469.667,2011
2011-10-28,19057.295,8967.925,370.75,64541.75,47621.07,,42409.3333333333,18056.808,152.086,1001.075,484.043333333333,329.366666666667,654.271666666667,20023.379,178.67,28395.969999999998,112162.82,2468.756666666667,2011
2011-10-21,16670.8033333333,5320.14666666667,226.166666666667,82231.45,61369.0,,41078.6,22137.5156,428.5352,248.809,236.779,621.124,802.376,23672.7628,84.326,22217.11666666664,143600.45,1909.088,2011
2011-10-14,25544.8933333333,5328.87,592.183333333333,98668.2333333333,48610.4666666667,,34356.6,20683.0776,343.1336,1282.537,398.136,480.301,,23187.1852,17.772,31465.946666666634,147278.7,2160.974,2011
2011-10-07,16815.48,8235.444,696.68,93128.58,59649.984,,41180.25,20835.125,561.678,2314.7575,522.5,739.95625,,24974.01675,94.785,25747.604,152778.564,3577.21375,2011
2011-09-30,20180.288,4219.916,659.32,91345.4,39804.632,,53415.5,22171.2922,134.876,2582.84375,342.4775,315.925,,25547.41445,0.8325,25059.524,131150.032,3241.24625,2011
2011-09-23,24408.1733333333,4966.23666666667,750.816666666667,87017.4833333333,59670.2066666667,,50832.8,22052.998,334.1532,2284.667,84.078,493.428,45.2,25249.3242,46.438,30125.226666666636,146687.69,2907.3729999999996,2011
2011-09-16,23629.8566666667,6519.46666666667,581.266666666667,84081.85,49458.8066666667,,44387.4,25513.8784,390.9616,1428.992,454.047,262.24,155.0,28050.119,,30730.590000000037,133540.6566666667,2300.279,2011
2011-09-09,17989.9433333333,6727.01666666667,618.783333333333,96659.8166666667,67051.04,,38527.6,27364.8616,234.7414,2082.498,76.26,806.1,262.28,30564.461,65.238,25335.743333333303,163710.8566666667,3227.138,2011
2011-09-02,15073.29,8240.095,966.325,70185.9,56744.83,,47648.6666666667,25538.9473333333,105.556,1730.68833333333,775.28,349.793333333333,65.3333333333333,28500.265,224.89,24279.710000000003,126930.73,2921.0949999999966,2011
2011-08-26,18351.37,4465.53333333333,263.0,78013.6833333333,67189.36,,44127.2,32184.1692,322.2104,1235.158,309.561,137.192,328.384,34188.2906,3.192,23079.90333333333,145203.0433333333,2010.2949999999998,2011
2011-08-19,15590.12,7315.735,539.75,83475.025,55523.22,,40981.0,26468.672,406.792,1548.01,487.941666666667,446.666666666667,137.876666666667,29358.0823333333,112.88,23445.605,138998.245,2620.4950000000013,2011
2011-08-12,18316.9166666667,6027.37666666667,646.933333333333,69273.1166666667,57472.98,,52922.2,47602.9884,335.6148,972.871,115.08,410.156,1331.861,49436.7102,8.884,24991.226666666706,126746.09666666671,2829.968,2011
2011-08-05,14382.3533333333,4012.23333333333,263.0,82178.4166666667,50122.8466666667,,40491.0,20809.5356,170.79,1278.826,308.2,562.1,980.95,23129.4516,78.654,18657.58666666663,132301.2633333334,3130.076,2011
2011-07-29,19269.7666666667,4621.73333333333,573.766666666667,64896.85,49877.8666666667,,44922.2,22250.312,103.3444,2182.527,122.814,452.74,519.953,25111.7374,,24465.266666666696,114774.7166666667,3278.034,2011
2011-07-22,24119.5766666667,6829.45666666667,354.766666666667,72390.3166666667,44680.6666666667,,37806.8,20860.088,816.8108,2126.191,469.475,427.0,773.009,24699.5648,16.4,31303.800000000036,117070.9833333334,3795.6749999999997,2011
2011-07-15,21332.84,7242.15333333333,570.833333333333,92805.5666666667,53968.7933333333,,40904.4,25521.847824,375.3724,3026.65,744.687,895.962,750.806,30564.519224,79.6,29145.826666666664,146774.36,5418.105,2011
2011-07-08,23133.1433333333,5517.10666666667,269.233333333333,118827.216666667,47273.9333333333,,40842.8,20111.239424,368.2176,5036.036,331.495,502.335,1756.778,26349.323024,471.8,28919.483333333304,166101.15000000029,7626.644,2011
2011-07-01,22290.14,4045.312,166.0,86802.74,67815.776,,58858.0,14383.376,141.552,2337.2375,50.65,411.57125,1053.0825,17324.38675,326.25,26501.451999999997,154618.516,3852.54125,2011
2011-06-24,23647.3133333333,6235.19333333333,322.0,81167.75,50034.6333333333,,41982.4,25619.4112,410.4104,2476.66,8.0,841.334,280.2,29355.8156,,30204.506666666628,131202.3833333333,3606.1939999999995,2011
2011-06-17,18011.0433333333,5180.96666666667,500.0,82549.4666666667,66231.34,,45246.8,27838.5652,204.0116,1706.752,309.091,178.58,109.6,30236.9998,98.0,23692.00999999997,148780.8066666667,2304.0229999999997,2011
2011-06-10,21127.81,5124.71,488.333333333333,77767.5666666667,54163.4533333333,,44048.4,25463.7384,348.96,1630.165,492.824,323.416,316.257,28259.1034,20.2,26740.853333333333,131931.02,2762.6620000000003,2011
2011-06-03,14960.2633333333,5968.22666666667,347.333333333333,77398.3,85256.12,,47642.0,22831.248,281.686,1736.092,416.688,329.361,402.224,25595.075,19.4,21275.8233333333,162654.41999999998,2884.3650000000002,2011
2011-05-27,21052.7133333333,3567.65666666667,463.333333333333,69720.7333333333,60144.5066666667,40.048,51318.8,14771.9732,259.4416,1800.642,337.504,927.473,355.48,18097.0338,34.6,25083.703333333302,129905.28799999999,3421.099,2011
2011-05-20,16737.344,3864.056,348.1,61816.38,72238.688,,47668.5,15767.419155,183.9725,1292.04,398.8475,389.955,135.0,18032.234155,32.75,20949.5,134055.068,2215.8425,2011
2011-05-13,24867.4966666667,4672.62333333333,140.166666666667,85405.6,58380.54,,46168.2,13126.1512,345.4264,879.133,181.217,254.138,513.0,14786.0656,,29680.286666666696,143786.14,1827.488,2011
2011-05-06,20655.92,5053.2,73.3333333333333,101348.183333333,61956.38,,45262.4,10731.8108,252.31,1429.118,76.0,359.196,1905.27,12848.4348,42.6,25782.45333333333,163304.563333333,3769.584,2011
2011-04-29,19282.8166666667,5581.39666666667,83.3333333333333,102759.733333333,51388.7066666667,,48552.2,13862.0292,186.5424,1399.085,257.2,304.021,750.049,16008.8776,95.6,24947.5466666667,154148.4399999997,2710.355,2011
2011-04-22,25974.95,6611.975,319.0,139428.225,75028.04,,49851.0,11368.297,161.578,1709.67,385.40375,465.45875,1741.305,14090.4075,92.75,32905.925,214456.265,4301.837500000001,2011
2011-04-15,31616.995,232.675,217.5,126488.3,37526.07,,50947.6666666667,15695.6433333333,458.106333333333,1897.31333333333,512.753333333333,162.76,,18726.5763333333,7.66666666666667,32067.17,164014.37,2572.826666666663,2011
2011-04-08,21971.372,5156.804,284.4,111614.1,79451.784,,57883.75,12713.93225,389.2295,2577.89625,311.65875,661.70625,,16654.423,4.25,27412.576,191065.88400000002,3551.2612499999996,2011
2011-04-01,21158.1,4808.672,73.7,61233.6,32282.456,,61143.5,16125.368375,927.1065,1332.72125,152.56875,544.35,,19082.114875,,26040.471999999998,93516.056,2029.6399999999999,2011
2011-03-25,16045.7233333333,4362.52333333333,387.333333333333,90732.2666666667,59759.44,,46131.4,11616.80904,393.33192,1273.009,412.621,488.304,,14184.07496,,20795.57999999996,150491.70666666672,2173.934,2011
2011-03-18,25248.1466666667,5638.23,45.0,93029.3333333333,46249.2933333333,,48544.4,16086.86846,540.1508,1100.259,216.4,472.431,,18416.10926,,30931.3766666667,139278.6266666666,1789.0900000000001,2011
2011-03-11,15976.45,4104.39666666667,935.25,83492.4333333333,89864.0266666667,,43827.6,18461.6696,442.2196,1472.964,534.444,459.089,,21370.3862,,21016.09666666667,173356.46000000002,2466.497,2011
2011-03-04,20113.084,5290.34,345.6,88106.56,60739.616,,46981.0,18990.6485,431.1075,1448.94125,260.28625,683.69125,,21814.67475,,25749.023999999998,148846.176,2392.91875,2011
2011-02-25,21830.136,5956.828,88.12,89177.66,74583.96,,45545.2,17199.85,318.1492,1490.591,96.013,368.222,,19472.8252,,27875.084,163761.62,1954.8259999999998,2011
2011-02-18,21127.188,56.284,437.2,65721.32,35998.096,,41142.75,19237.59145,468.705,1241.8325,182.3025,205.7425,,21336.17395,,21620.672,101719.416,1629.8775,2011
2011-02-11,16308.4166666667,4239.96,280.583333333333,80054.6833333333,57461.42,,41361.0,11401.024,169.884,1148.386,183.112,189.838,,13092.244,,20828.960000000032,137516.1033333333,1521.336,2011
2011-02-04,14314.51,3297.14,297.333333333333,102279.783333333,40712.4866666667,,41732.6,12715.4544,547.2048,1319.378,273.508,124.608,,14980.1532,,17908.983333333334,142992.2699999997,1717.494,2011
2011-01-28,11977.004,3976.856,172.8,66171.48,53800.56,,50660.0,15151.495,302.222,1456.9825,157.75375,145.0,,17213.45325,,16126.66,119972.04,1759.7362500000002,2011
2011-01-21,16333.9266666667,3318.35333333333,99.3333333333333,83562.9333333333,37818.08,20.888,36177.8,12944.9848,546.9,1155.513,195.68,412.638,,15255.7158,,19751.613333333364,121401.90133333331,1763.831,2011
2011-01-14,15608.6166666667,3282.21,350.5,96091.1,58454.56,,35031.6,15580.2052,142.234,2099.282,419.832,282.2,,18523.7532,,19241.3266666667,154545.66,2801.314,2011
2011-01-07,15307.5066666667,3530.38333333333,430.333333333333,118885.7,42796.5133333333,17.384,34535.8,10734.348,532.078,1224.92,80.11,289.339,,12860.795,,19268.223333333364,161699.59733333328,1594.369,2011
2010-12-31,19995.288,5442.088,507.7,94490.92,59873.2,,34247.6,13212.7876,255.68784,720.235,291.984,130.276,,14610.97044,,25945.076,154364.12,1142.4950000000001,2010
2010-12-24,22062.9733333333,14.4366666666667,253.583333333333,80685.9666666667,45700.4733333333,,36436.8,19110.5352,276.7612,594.805,399.005,242.744,,20623.8504,,22330.9933333333,126386.44,1236.5539999999999,2010
2010-12-17,13037.136,5946.128,241.9,83574.52,44572.128,20.92,33390.75,12924.22915,192.4697,1034.1275,153.72,177.6675,,14482.21385,,19225.164,128167.568,1365.515,2010
2010-12-10,12317.9766666667,4791.26,154.833333333333,84323.7,40012.3733333333,,36887.8,13494.4888,156.1944,647.17,98.0,356.024,,14751.8772,,17264.070000000032,124336.0733333333,1101.194,2010
2010-12-03,9171.07333333333,3169.31666666667,366.25,85203.1333333333,62253.5266666667,17.824,41188.8,11251.37,203.8596,635.847,86.0,538.152,,12715.2286,,12706.64,147474.484,1259.999,2010
2010-11-26,18925.3533333333,3348.31333333333,241.883333333333,72234.4666666667,37041.7533333333,,43265.2,10299.9772,292.9944,520.479,546.128,374.616,,12034.1946,,22515.54999999996,109276.22,1441.223,2010
2010-11-19,13247.948,3798.504,316.7,59940.48,38879.12,,42849.25,14439.4835,324.567,1408.46875,153.45,90.6575,,16416.62675,,17363.152000000002,98819.6,1652.57625,2010
2010-11-12,23582.83,4381.11666666667,188.316666666667,53052.45,30717.4066666667,,44601.0,14222.6144,413.6952,830.866,382.465,273.858,,16123.4986,,28152.263333333336,83769.85666666669,1487.1889999999999,2010
2010-11-05,11474.012,3370.212,64.24,67797.02,49381.896,,63915.25,24617.98503,248.7555,1666.8875,,727.1025,,,,14908.464,117178.916,2393.99,2010
2010-10-29,19498.7433333333,4704.84,226.086666666667,71606.55,63119.0466666667,,50585.8,20191.5068,433.4656,1004.2,343.54,406.76,,22379.4724,,24429.669999999966,134725.5966666667,1754.5,2010
2010-10-22,17772.7766666667,3672.12,111.15,73931.35,66388.42,,66753.2,19192.0508,212.62,1148.659,14.0,578.366,,21145.6958,,21556.0466666667,140319.77000000002,1741.025,2010
2010-10-15,12574.4133333333,2919.19,284.416666666667,95736.0333333333,43468.5,,44532.8,17915.416744,143.8992,960.666,36.784,48.676,,19105.441944,,15778.019999999968,139204.5333333333,1046.126,2010
2010-10-08,14734.46,4129.932,416.9,123220.04,71218.616,,42323.8,22512.79308,443.85,1324.642,91.5852,581.589,,24954.45928,,19281.292,194438.656,1997.8162000000002,2010
2010-10-01,19197.108,98.748,150.0,75466.02,38773.728,,53289.25,30328.620525,250.7025,972.3425,205.96625,187.385,,31945.016775,,19445.856,114239.748,1365.69375,2010
2010-09-24,15879.93,3660.03666666667,114.833333333333,99421.6333333333,61448.36,,42119.4,18481.956,479.5352,1320.002,64.302,316.0,,20661.7952,,19654.800000000003,160869.9933333333,1700.3039999999999,2010
2010-09-17,15137.94,5011.9,529.0,126487.6,67345.52,,38972.6,24044.402,204.0024,862.192,87.111,410.0,,25607.7074,,20678.84,193833.12,1359.3029999999999,2010
2010-09-10,17769.98,203.38,129.72,103364.54,82656.12,,30223.75,19861.517,310.93,1500.98,39.775,474.615,,22187.817,,18103.08,186020.65999999997,2015.3700000000001,2010
2010-09-03,13959.7166666667,4078.38,213.35,109541.25,61562.7866666667,,34881.0,29444.63,393.3616,1659.438,376.746,295.129,,32169.3046,,18251.4466666667,171104.0366666667,2331.313,2010
2010-08-27,17621.6,3645.67333333333,128.95,86302.1,69580.2266666667,,35732.0,18559.9332,426.638,1683.869,157.584,219.271,,21047.2952,,21396.223333333328,155882.32666666672,2060.724,2010
2010-08-20,14019.568,4303.292,147.1,88421.1,43717.984,,35536.75,30270.174,101.872,1593.375,264.7275,105.2,,32335.3485,,18469.96,132139.084,1963.3025,2010
2010-08-13,13125.3133333333,3480.44,181.75,79876.75,59833.3533333333,,36056.0,29690.7868,355.4896,1371.636,291.476,454.062,,32163.4504,,16787.5033333333,139710.1033333333,2117.174,2010
2010-08-06,13434.9,3115.22666666667,142.666666666667,99133.4166666667,58062.2933333333,,35508.4,21875.7344,383.5676,1344.351,471.842,375.562,,24451.057,,16692.79333333334,157195.71,2191.755,2010
2010-07-30,18099.9466666667,5470.44,222.916666666667,73092.9833333333,54050.4333333333,,44953.6,18447.276,250.044,840.82,737.601,537.59,,20813.331,,23793.303333333366,127143.4166666666,2116.011,2010
2010-07-23,18181.3933333333,4364.39666666667,252.133333333333,57202.8833333333,38289.6066666667,,33985.6,17666.0376,283.9184,1507.273,609.054,516.085,,20582.368,,22797.923333333303,95492.49,2632.412,2010
2010-07-16,18335.5433333333,4051.33666666667,317.333333333333,52884.4666666667,59247.6133333333,,27926.6,19881.218032,187.1736,1299.615,367.958,586.0,,22321.964632,,22704.2133333333,112132.08,2253.5730000000003,2010
2010-07-09,14917.8466666667,4901.55666666667,164.833333333333,58239.15,40777.16,,27524.2,16350.4712,194.6632,968.683,613.073,398.672,,18525.5624,,19984.2366666667,99016.31,1980.4279999999999,2010
2010-07-02,13859.812,4162.968,195.9,44745.68,38780.728,,14317.25,37593.3845,742.03805,2604.8,937.5,655.1375,,42532.86005,,18218.68,83526.408,4197.4375,2010
2010-06-25,15871.31,3615.19,94.6666666666667,55826.0333333333,28266.9866666667,,34997.2,23918.6404,749.7676,904.543,252.0,465.572,,26290.523,,19581.166666666668,84093.01999999999,1622.1150000000002,2010
2010-06-18,13431.2933333333,3933.13333333333,261.166666666667,67140.1,47566.4933333333,,31725.4,27574.15418,531.31542,1239.881,904.0,755.371,,31004.7216,,17625.593333333298,114706.59333333331,2899.2520000000004,2010
2010-06-11,8847.21666666667,2178.65666666667,136.333333333333,65729.55,36532.8866666667,,30574.6,30659.0152,294.1648,575.792,124.765,485.953,7.673,32139.69,,11162.206666666672,102262.4366666667,1194.183,2010
2010-06-04,11329.8933333333,2938.05666666667,67.1666666666667,56254.3833333333,29330.46,,32699.8,36388.2436,295.3396,3245.905,520.0,697.177,1049.744,41146.6652,,14335.116666666638,85584.8433333333,5512.826,2010
2010-05-28,12912.596,4730.908,54.4,87635.88,57341.64,,47189.75,41027.649,645.3753,2338.775,708.15875,436.5025,395.0,45156.46055,,17697.904000000002,144977.52000000002,3878.43625,2010
2010-05-21,16198.3433333333,2337.07666666667,205.0,78871.4833333333,76090.04,,41374.2,39585.0292,607.604,1948.025,399.248,297.722,911.413,42837.6282,,18740.41999999997,154961.5233333333,3556.408,2010
2010-05-14,18833.7266666667,4171.18666666667,334.666666666667,91327.2666666667,61031.8,,34072.8,39534.61344,547.1468,1362.738,313.179,1052.416,1484.063,42810.09324,,23339.580000000034,152359.0666666667,4212.396,2010
2010-05-07,15640.444,3156.848,266.8,94188.14,97533.528,,34872.4,30310.8144,651.916,2257.333,544.648,931.748,,34696.4594,,19064.092,191721.668,3733.7290000000003,2010
2010-04-30,20917.1433333333,78.3833333333333,456.333333333333,94890.8666666667,64237.0866666667,,36393.2,26231.8662,820.95376,2829.332,656.482,686.276,,31224.90996,,21451.859999999968,159127.9533333334,4172.09,2010
2010-04-23,15113.3133333333,1877.38666666667,277.5,102224.366666667,82008.1333333333,,33061.8,25930.8744,871.1904,2949.359,531.052,752.651,,31035.1268,,17268.19999999997,184232.5000000003,4233.062,2010
2010-04-16,17241.832,4479.992,158.4,83091.9,49064.424,,32936.0,21258.635,760.523,4827.67,692.8,657.0,,28196.628,,21880.224000000002,132156.324,6177.47,2010
2010-04-09,11782.7133333333,2807.79666666667,120.003333333333,81319.8333333333,86839.4133333333,,35496.4,16083.526,870.65168,6935.091,733.24,1048.505,,25671.01368,,14710.513333333301,168159.2466666666,8716.836,2010
2010-04-02,13772.36,3663.64,179.35,80103.125,44187.58,,47242.0,13631.1473333333,993.994,3669.59166666667,358.986666666667,711.826666666667,,19365.5463333333,,17615.35,124290.705,4740.405000000004,2010
2010-03-26,18778.88,6842.992,104.8,108545.58,80501.984,,36235.5,11197.9665,747.34115,3167.48875,508.2,276.6225,,15897.6189,,25726.672000000002,189047.564,3952.3112499999997,2010
2010-03-19,15716.456,5719.948,52.0,124197.98,49623.816,,33349.25,15340.919,754.327,1613.89875,187.5,655.5,,18552.14475,,21488.404000000002,173821.796,2456.8987500000003,2010
2010-03-12,13044.7766666667,3262.92,828.333333333333,123765.183333333,103717.82,,31903.6,10841.8112,460.7324,2474.758,110.0,342.0,,14229.3016,,17136.03000000003,227483.003333333,2926.758,2010
2010-03-05,15324.93,3931.435,528.4,163387.125,90526.93,,29923.25,15930.7885,444.9285,2233.25125,118.855,195.0,,18922.82325,,19784.765000000003,253914.055,2547.10625,2010
2010-02-26,14881.3833333333,126.726666666667,43.6666666666667,118956.25,81651.6066666667,,32236.2,16167.9838,775.0768,2383.849,40.048,389.094,,19756.0516,,15051.776666666634,200607.8566666667,2812.991,2010
